Matrícula,Nome,Sindicato,Dias Úteis,Valor do VR,Valor Total,Valor Empresa (80%),Valor Descontado (20%),Status
34082,ANALISTA DE QUALIDADE DE SOFTWARE II,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
32778,DESENVOLVEDOR II,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
34813,DESENVOLVEDOR II,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
34470,DESENVOLVEDOR III,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
34190,ADMINISTRADOR DE BANCO DE DADOS III,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
35077,DESENVOLVEDOR II,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
33114,ENTERPRISE AGILE COACH,São Paulo,7,37.5,262.5,210.0,52.5,Elegível
31329,AGILE MASTER,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
31476,ANALISTA DE QUALIDADE DE SOFTWARE III,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
31737,COORDENADOR DE OPERACOES I,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
33824,DESENVOLVEDOR III,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
30800,ANALISTA DE DADOS II,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
31662,ANALISTA DE DADOS III,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
32066,ANALISTA DE CORPORATE VENTURE II,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
31622,DESENVOLVEDOR II,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
31159,DESENVOLVEDOR III,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
26742,DESENVOLVEDOR III,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
32640,DESENVOLVEDOR III,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
29291,ANALISTA DE PMO III,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
32867,DESENVOLVEDOR III,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
31432,DESENVOLVEDOR I,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
33577,ANALISTA DE PMO II,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
34164,DESENVOLVEDOR II,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
32917,ANALISTA DE SUPORTE I,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
32935,ANALISTA DE SUPORTE I,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
34569,ANALISTA DE SUPORTE I,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
35122,ANALISTA DE SUPORTE I,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
35124,ANALISTA DE SUPORTE I,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
34881,CONSULTOR FUNCIONAL SAP III,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
34451,ESPECIALISTA DE PRE-VENDAS I,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
34604,ESPECIALISTA DE PRE-VENDAS II,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
31183,DESENVOLVEDOR II,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
30441,DESENVOLVEDOR II,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
30855,DESENVOLVEDOR II,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
33831,ANALISTA DE QUALIDADE DE SOFTWARE II,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
33189,DESENVOLVEDOR II,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
34644,DESENVOLVEDOR III,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
34896,ANALISTA DE SERVICE LEVEL MANAGEMENT I,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
33011,DESENVOLVEDOR II,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
33401,DESENVOLVEDOR II,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
33845,DESENVOLVEDOR II,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
34089,DESENVOLVEDOR II,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
34336,DESENVOLVEDOR II,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
34281,DESENVOLVEDOR III,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
34914,DESENVOLVEDOR III,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
33917,DESENVOLVEDOR III,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
33889,ANALISTA DE SUPORTE I,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
34570,ANALISTA DE SUPORTE I,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
33894,ANALISTA DE SUPORTE III,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
33946,ANALISTA DE SUPORTE III,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
25707,GERENTE DE PROJETOS II,São Paulo,0,37.5,0.0,0.0,0.0,Não Elegível (Desligado/Afastado/Férias)
34687,ANALISTA DE DADOS II,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
34469,DESENVOLVEDOR II,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
35050,DESENVOLVEDOR II,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
33451,TECH LEAD II,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
34500,CONSULTOR TECNICO SAP I,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
31562,CONSULTOR TECNICO SAP I,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
32269,CONSULTOR FUNCIONAL SAP I,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
33090,CONSULTOR FUNCIONAL SAP I,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
33150,CONSULTOR FUNCIONAL SAP I,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
34476,CONSULTOR FUNCIONAL SAP I,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
35121,CONSULTOR FUNCIONAL SAP II,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
31648,GERENTE DE OPERACOES I,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
34493,LIDER DE SAP,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
34294,LIDER DE SAP,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
31827,COORDENADOR DE OPERACOES I,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
35207,DELIVERY MANAGER,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
34885,ESPECIALISTA DE PRE-VENDAS II,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
34545,ASSISTENTE DE BPO I,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
34936,ASSISTENTE DE BPO I,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
34770,ASSISTENTE DE BPO I,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
35054,ASSISTENTE DE BPO I,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
35055,ASSISTENTE DE BPO I,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
34775,ASSISTENTE DE BPO I,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
33629,ANALISTA DE DADOS I,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
34249,DESENVOLVEDOR II,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
35002,ASSISTENTE DE BPO I,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
35114,ASSISTENTE DE BPO I,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
30411,DESENVOLVEDOR II,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
31403,DESENVOLVEDOR II,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
34765,ANALISTA DE NEGOCIOS I,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
34831,ANALISTA DE NEGOCIOS I,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
35029,ANALISTA DE PMO I,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
34192,ANALISTA DE SISTEMAS E NEGOCIOS I,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
34218,DESENVOLVEDOR I,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
32133,ANALISTA PRODUTOS I,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
27774,DESENVOLVEDOR III,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
29106,COORDENADOR DE SISTEMAS,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
34654,DELIVERY MANAGER,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
35596,ANALISTA DE SUPORTE I,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
31438,DESENVOLVEDOR II,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
32855,DESENVOLVEDOR II,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
34359,DESENVOLVEDOR I,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
33363,GERENTE DE PROJETOS II,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
34504,DESENVOLVEDOR III,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
34210,ANALISTA DE PROCESSOS I,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
31564,ANALISTA DE SISTEMAS E NEGOCIOS III,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
32622,ANALISTA DE QUALIDADE DE SOFTWARE II,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
33418,ANALISTA DE QUALIDADE DE SOFTWARE II,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
34311,DESENVOLVEDOR III,São Paulo,2,37.5,75.0,60.0,15.0,Elegível
34838,ESPECIALISTA DE RPA I,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
35035,DESENVOLVEDOR II,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
35181,DESENVOLVEDOR II,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
34985,DESENVOLVEDOR III,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
34422,DESENVOLVEDOR II,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
30278,ANALISTA DE QUALIDADE DE SOFTWARE II,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
33479,DESENVOLVEDOR II,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
33589,DESENVOLVEDOR II,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
32423,ANALISTA DE DADOS III,São Paulo,12,37.5,450.0,360.0,90.0,Elegível
34916,ASSISTENTE DE BPO II,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
29956,DESENVOLVEDOR III,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
34092,DESENVOLVEDOR III,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
30623,DESENVOLVEDOR II,São Paulo,12,37.5,450.0,360.0,90.0,Elegível
30861,DESENVOLVEDOR III,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
31643,TECH LEAD I,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
32639,DESENVOLVEDOR III,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
34245,ANALISTA DE QUALIDADE DE SOFTWARE II,São Paulo,12,37.5,450.0,360.0,90.0,Elegível
31840,DEVELOPER III,São Paulo,7,37.5,262.5,210.0,52.5,Elegível
33034,CONSULTOR DE IMPLEMENTACAO III,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
35577,ADVOGADO II,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
35615,COORDENADOR DE OPERACOES I,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
35036,DESIGNER UX/UI II,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
31319,DESENVOLVEDOR II,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
29978,DESENVOLVEDOR III,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
31660,CONSULTOR DE IMPLEMENTACAO II,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
26805,CONSULTOR DE IMPLEMENTACAO III,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
31293,ANALISTA DE QUALIDADE DE SOFTWARE II,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
33654,ANALISTA DE SISTEMAS E NEGOCIOS II,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
34112,ANALISTA DE SUPORTE I,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
29097,ANALISTA DE SUPORTE II,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
31365,DEVELOPER III,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
32205,DESENVOLVEDOR III,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
33416,DESENVOLVEDOR III,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
31845,ANALISTA DE SUPORTE II,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
31649,ANALISTA DE SUPORTE II,São Paulo,2,37.5,75.0,60.0,15.0,Elegível
35674,GERENTE DE SERVICOS SENIOR,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
35701,GERENTE DE SERVICOS SENIOR,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
33794,DESENVOLVEDOR III,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
34492,CONSULTOR TECNICO SAP III,São Paulo,12,37.5,450.0,360.0,90.0,Elegível
35170,CONSULTOR TECNICO SAP III,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
32662,DEVELOPER III,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
30739,DESIGNER UX/UI I,São Paulo,7,37.5,262.5,210.0,52.5,Elegível
31460,TECH RECRUITER II,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
31514,TECH RECRUITER II,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
35654,ASSISTENTE ADMINISTRATIVO,Paraná,22,35.0,770.0,616.0,154.0,Elegível
25609,ANALISTA DE ADMINISTRACAO DE PESSOAS I,Paraná,22,35.0,770.0,616.0,154.0,Elegível
27732,ANALISTA DE ADMINISTRACAO DE PESSOAS I,Paraná,22,35.0,770.0,616.0,154.0,Elegível
33040,COORDENADOR DE GESTAO DA MUDANCA,Paraná,22,35.0,770.0,616.0,154.0,Elegível
35653,ADVOGADO III,Paraná,22,35.0,770.0,616.0,154.0,Elegível
34764,ARQUITETO CORPORATIVO III,Paraná,22,35.0,770.0,616.0,154.0,Elegível
31968,DESENVOLVEDOR III,Paraná,22,35.0,770.0,616.0,154.0,Elegível
35369,ANALISTA DE QUALIDADE DE SOFTWARE II,Paraná,22,35.0,770.0,616.0,154.0,Elegível
34820,DESENVOLVEDOR II,Paraná,22,35.0,770.0,616.0,154.0,Elegível
33858,SDR II,Paraná,22,35.0,770.0,616.0,154.0,Elegível
34415,SDR II,Paraná,22,35.0,770.0,616.0,154.0,Elegível
34466,SDR II,Paraná,22,35.0,770.0,616.0,154.0,Elegível
35219,SDR II,Paraná,22,35.0,770.0,616.0,154.0,Elegível
28927,GERENTE DE GERACAO DE DEMANDAS,Paraná,2,35.0,70.0,56.0,14.0,Elegível
35239,COORDENADOR DE OPERACOES I,Paraná,22,35.0,770.0,616.0,154.0,Elegível
32957,DESENVOLVEDOR III,Paraná,22,35.0,770.0,616.0,154.0,Elegível
35736,ARQUITETO DE INFRAESTRUTURA DE TI II,Paraná,22,35.0,770.0,616.0,154.0,Elegível
26210,DESENVOLVEDOR III,Paraná,17,35.0,595.0,476.0,119.0,Elegível
26268,DESENVOLVEDOR III,Paraná,22,35.0,770.0,616.0,154.0,Elegível
26095,DESENVOLVEDOR III,Paraná,22,35.0,770.0,616.0,154.0,Elegível
27212,ARQUITETO DE SOLUCOES III,Paraná,22,35.0,770.0,616.0,154.0,Elegível
29037,ANALISTA DE PMO III,Paraná,22,35.0,770.0,616.0,154.0,Elegível
34239,ANALISTA DE QUALIDADE DE SOFTWARE II,Paraná,22,35.0,770.0,616.0,154.0,Elegível
33881,ANALISTA DE QUALIDADE DE SOFTWARE II,Paraná,22,35.0,770.0,616.0,154.0,Elegível
33818,ANALISTA DE QUALIDADE DE SOFTWARE III,Paraná,22,35.0,770.0,616.0,154.0,Elegível
33816,ANALISTA DE QUALIDADE DE SOFTWARE III,Paraná,22,35.0,770.0,616.0,154.0,Elegível
26161,ARQUITETO DE SOFTWARE I,Paraná,22,35.0,770.0,616.0,154.0,Elegível
26042,ARQUITETO DE SOFTWARE III,Paraná,0,35.0,0.0,0.0,0.0,Não Elegível (Desligado/Afastado/Férias)
26084,ARQUITETO DE SOFTWARE III,Paraná,22,35.0,770.0,616.0,154.0,Elegível
34238,ANALISTA DE QUALIDADE DE SOFTWARE I,Paraná,22,35.0,770.0,616.0,154.0,Elegível
31154,DESENVOLVEDOR III,Paraná,22,35.0,770.0,616.0,154.0,Elegível
33392,GERENTE DE PROJETOS II,Paraná,22,35.0,770.0,616.0,154.0,Elegível
34228,DESENVOLVEDOR I,Paraná,22,35.0,770.0,616.0,154.0,Elegível
34945,ANALISTA DE QUALIDADE DE SOFTWARE III,Paraná,22,35.0,770.0,616.0,154.0,Elegível
30572,DESENVOLVEDOR III,Paraná,22,35.0,770.0,616.0,154.0,Elegível
31614,ANALISTA DE NEGOCIOS I,Paraná,22,35.0,770.0,616.0,154.0,Elegível
25290,EXECUTIVO DE CONTAS III,Paraná,22,35.0,770.0,616.0,154.0,Elegível
34361,AGILE MASTER,Paraná,22,35.0,770.0,616.0,154.0,Elegível
31022,CONSULTOR FUNCIONAL SAP II,Paraná,22,35.0,770.0,616.0,154.0,Elegível
31938,DESENVOLVEDOR III,Paraná,22,35.0,770.0,616.0,154.0,Elegível
34556,DESENVOLVEDOR I,Paraná,0,35.0,0.0,0.0,0.0,Não Elegível (Desligado/Afastado/Férias)
34889,DESENVOLVEDOR III,Paraná,22,35.0,770.0,616.0,154.0,Elegível
31301,DESENVOLVEDOR III,Paraná,22,35.0,770.0,616.0,154.0,Elegível
31611,DESENVOLVEDOR III,Paraná,22,35.0,770.0,616.0,154.0,Elegível
30373,ANALISTA DE SISTEMAS E NEGOCIOS II,Paraná,22,35.0,770.0,616.0,154.0,Elegível
32563,ANALISTA DE SISTEMAS E NEGOCIOS III,Paraná,22,35.0,770.0,616.0,154.0,Elegível
31113,ANALISTA DE SUPORTE II,Paraná,22,35.0,770.0,616.0,154.0,Elegível
33083,DESENVOLVEDOR III,Paraná,22,35.0,770.0,616.0,154.0,Elegível
32118,ENGENHEIRO DE DADOS III,Paraná,22,35.0,770.0,616.0,154.0,Elegível
26876,ANALISTA DE DADOS III,Paraná,22,35.0,770.0,616.0,154.0,Elegível
31465,EXECUTIVO DE CONTAS I,Paraná,22,35.0,770.0,616.0,154.0,Elegível
31757,ANALISTA DE NEGOCIOS I,Paraná,22,35.0,770.0,616.0,154.0,Elegível
34032,TRAINEE COMERCIAL,Paraná,22,35.0,770.0,616.0,154.0,Elegível
25342,DESENVOLVEDOR II,Paraná,22,35.0,770.0,616.0,154.0,Elegível
32265,DESENVOLVEDOR III,Paraná,22,35.0,770.0,616.0,154.0,Elegível
35605,COORDENADOR DE OPERACOES I,Paraná,22,35.0,770.0,616.0,154.0,Elegível
33753,DESENVOLVEDOR III,Paraná,0,35.0,0.0,0.0,0.0,Não Elegível (Desligado/Afastado/Férias)
34737,DESENVOLVEDOR III,Paraná,22,35.0,770.0,616.0,154.0,Elegível
34360,DESENVOLVEDOR I,Paraná,22,35.0,770.0,616.0,154.0,Elegível
33766,DESENVOLVEDOR III,Paraná,22,35.0,770.0,616.0,154.0,Elegível
30483,ARQUITETO DE SOLUCOES III,Paraná,22,35.0,770.0,616.0,154.0,Elegível
31574,DESENVOLVEDOR III,Paraná,22,35.0,770.0,616.0,154.0,Elegível
32267,DESENVOLVEDOR III,Paraná,22,35.0,770.0,616.0,154.0,Elegível
33427,DESENVOLVEDOR III,Paraná,22,35.0,770.0,616.0,154.0,Elegível
32008,DESENVOLVEDOR III,Paraná,0,35.0,0.0,0.0,0.0,Não Elegível (Desligado/Afastado/Férias)
33585,DESENVOLVEDOR III,Paraná,22,35.0,770.0,616.0,154.0,Elegível
33223,ANALISTA DE SUPORTE I,Paraná,22,35.0,770.0,616.0,154.0,Elegível
35123,ANALISTA DE SUPORTE I,Paraná,22,35.0,770.0,616.0,154.0,Elegível
32032,DESENVOLVEDOR III,Paraná,22,35.0,770.0,616.0,154.0,Elegível
32067,ANALISTA DEVSECOPS III,Paraná,22,35.0,770.0,616.0,154.0,Elegível
31704,ANALISTA DE SUPORTE I,Paraná,22,35.0,770.0,616.0,154.0,Elegível
35019,ANALISTA DE GESTAO DA MUDANCA III,Paraná,22,35.0,770.0,616.0,154.0,Elegível
35165,ANALISTA DE SUPORTE I,Paraná,22,35.0,770.0,616.0,154.0,Elegível
33719,GERENTE DE PROJETOS II,Paraná,22,35.0,770.0,616.0,154.0,Elegível
35217,AGILE MASTER,Paraná,22,35.0,770.0,616.0,154.0,Elegível
35781,ASSISTENTE DE PMO,Paraná,22,35.0,770.0,616.0,154.0,Elegível
35773,ANALISTA DE DADOS I,Paraná,22,35.0,770.0,616.0,154.0,Elegível
35774,ANALISTA DE DADOS I,Paraná,22,35.0,770.0,616.0,154.0,Elegível
31129,ANALISTA DE SUPORTE II,Paraná,22,35.0,770.0,616.0,154.0,Elegível
33337,ANALISTA DE SUPORTE III,Paraná,22,35.0,770.0,616.0,154.0,Elegível
27005,CONSULTOR FUNCIONAL SAP III,Paraná,22,35.0,770.0,616.0,154.0,Elegível
33919,CONSULTOR FUNCIONAL SAP III,Paraná,22,35.0,770.0,616.0,154.0,Elegível
34156,CONSULTOR FUNCIONAL SAP III,Paraná,22,35.0,770.0,616.0,154.0,Elegível
34165,CONSULTOR FUNCIONAL SAP III,Paraná,22,35.0,770.0,616.0,154.0,Elegível
35741,COORDENADOR DE OPERACOES III,Paraná,22,35.0,770.0,616.0,154.0,Elegível
34167,DESENVOLVEDOR III,Paraná,22,35.0,770.0,616.0,154.0,Elegível
34168,DESENVOLVEDOR III,Paraná,22,35.0,770.0,616.0,154.0,Elegível
32033,ANALISTA ADMINISTRATIVO II,Paraná,22,35.0,770.0,616.0,154.0,Elegível
30530,CONSULTOR TECNICO SAP III,Paraná,22,35.0,770.0,616.0,154.0,Elegível
34166,CONSULTOR TECNICO SAP III,Paraná,22,35.0,770.0,616.0,154.0,Elegível
31509,ANALISTA DE DADOS I,Paraná,22,35.0,770.0,616.0,154.0,Elegível
34680,ANALISTA DE INFRAESTRUTURA DE TI III,Paraná,22,35.0,770.0,616.0,154.0,Elegível
33619,DESENVOLVEDOR III,Paraná,22,35.0,770.0,616.0,154.0,Elegível
25670,CONSULTOR ESPECIALISTA TECNICO SAP,Paraná,0,35.0,0.0,0.0,0.0,Não Elegível (Desligado/Afastado/Férias)
32805,ASSISTENTE DE BPO I,Paraná,22,35.0,770.0,616.0,154.0,Elegível
34432,COORDENADOR DE OPERACOES I,Paraná,22,35.0,770.0,616.0,154.0,Elegível
34418,ANALISTA CONTABIL-FISCAL I,Paraná,22,35.0,770.0,616.0,154.0,Elegível
34610,ANALISTA CONTABIL-FISCAL I,Paraná,22,35.0,770.0,616.0,154.0,Elegível
34651,ANALISTA CONTABIL-FISCAL I,Paraná,22,35.0,770.0,616.0,154.0,Elegível
35152,ANALISTA CONTABIL-FISCAL I,Paraná,22,35.0,770.0,616.0,154.0,Elegível
35683,ANALISTA CONTABIL-FISCAL I,Paraná,22,35.0,770.0,616.0,154.0,Elegível
35062,ANALISTA CONTABIL-FISCAL II,Paraná,22,35.0,770.0,616.0,154.0,Elegível
35064,ANALISTA CONTABIL-FISCAL III,Paraná,22,35.0,770.0,616.0,154.0,Elegível
35046,LIDER DE BPO,Paraná,22,35.0,770.0,616.0,154.0,Elegível
32055,ANALISTA DE EXCELENCIA OPERACIONAL III,Paraná,22,35.0,770.0,616.0,154.0,Elegível
33945,ANALISTA DE SUPORTE II,Paraná,22,35.0,770.0,616.0,154.0,Elegível
34374,GERENTE DE OPERACOES I,Paraná,22,35.0,770.0,616.0,154.0,Elegível
33638,GERENTE DE ARQUITETURA E GOVERNANCA,Paraná,22,35.0,770.0,616.0,154.0,Elegível
33160,CONSULTOR FUNCIONAL SAP II,Paraná,22,35.0,770.0,616.0,154.0,Elegível
31007,DESENVOLVEDOR II,Paraná,0,35.0,0.0,0.0,0.0,Não Elegível (Desligado/Afastado/Férias)
34452,ANALISTA DE DADOS III,Paraná,22,35.0,770.0,616.0,154.0,Elegível
27059,ANALISTA DE DADOS III,Paraná,22,35.0,770.0,616.0,154.0,Elegível
31746,TECH RECRUITER III,Paraná,22,35.0,770.0,616.0,154.0,Elegível
35027,ASSISTENTE DE BPO I,Paraná,22,35.0,770.0,616.0,154.0,Elegível
31701,ANALISTA DE QUALIDADE DE SOFTWARE I,Paraná,22,35.0,770.0,616.0,154.0,Elegível
34598,PRODUCT MANAGER II,Paraná,22,35.0,770.0,616.0,154.0,Elegível
26174,CONSULTOR TECNICO SAP III,Paraná,0,35.0,0.0,0.0,0.0,Não Elegível (Desligado/Afastado/Férias)
25614,PRODUCT OWNER II,Paraná,22,35.0,770.0,616.0,154.0,Elegível
31698,CONSULTOR FUNCIONAL SAP III,Paraná,22,35.0,770.0,616.0,154.0,Elegível
32903,ENGENHEIRO DE DADOS I,Paraná,22,35.0,770.0,616.0,154.0,Elegível
24316,ARQUITETO DE SOFTWARE II,Paraná,22,35.0,770.0,616.0,154.0,Elegível
32020,DESIGNER UX/UI II,Paraná,22,35.0,770.0,616.0,154.0,Elegível
30621,DESIGNER UX/UI III,Paraná,22,35.0,770.0,616.0,154.0,Elegível
25330,DESENVOLVEDOR III,Paraná,0,35.0,0.0,0.0,0.0,Não Elegível (Desligado/Afastado/Férias)
35688,PRODUCT MANAGER I,Paraná,22,35.0,770.0,616.0,154.0,Elegível
35014,ASSISTENTE DE BPO I,Paraná,22,35.0,770.0,616.0,154.0,Elegível
26702,DESENVOLVEDOR II,Paraná,22,35.0,770.0,616.0,154.0,Elegível
31033,DESENVOLVEDOR I,Paraná,22,35.0,770.0,616.0,154.0,Elegível
30039,GERENTE DE PROJETOS II,Paraná,22,35.0,770.0,616.0,154.0,Elegível
31302,ANALISTA DE SUPORTE I,Paraná,22,35.0,770.0,616.0,154.0,Elegível
30146,CONSULTOR FUNCIONAL SAP III,Paraná,22,35.0,770.0,616.0,154.0,Elegível
35134,CONSULTOR FUNCIONAL SAP III,Paraná,22,35.0,770.0,616.0,154.0,Elegível
35753,COORDENADOR DE OPERACOES III,Paraná,22,35.0,770.0,616.0,154.0,Elegível
30320,COORDENADOR DE OPERACOES I,Paraná,22,35.0,770.0,616.0,154.0,Elegível
33505,GERENTE DE OPERACOES II,Paraná,22,35.0,770.0,616.0,154.0,Elegível
34634,DELIVERY MANAGER,Paraná,22,35.0,770.0,616.0,154.0,Elegível
34235,LIDER DE SAP,Paraná,22,35.0,770.0,616.0,154.0,Elegível
27198,ANALISTA CONTABIL-FISCAL I,Paraná,22,35.0,770.0,616.0,154.0,Elegível
32880,DESENVOLVEDOR III,Paraná,22,35.0,770.0,616.0,154.0,Elegível
34144,CONSULTOR DE IMPLEMENTACAO II,Paraná,22,35.0,770.0,616.0,154.0,Elegível
32266,TECH RECRUITER II,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
34871,ASSISTENTE DE COMUNICACAO E MARKETING,Rio de Janeiro,0,35.0,0.0,0.0,0.0,Não Elegível (Desligado/Afastado/Férias)
35425,PRODUCT OWNER III,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
26578,AGILE COACH I,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
26781,AGILE COACH II,Rio de Janeiro,16,35.0,560.0,448.0,112.0,Elegível
